CODE POSTAL,Département,Région
35460,ILLE-ET-VILAINE,BRETAGNE
21360,COTE-D'OR,BOURGOGNE
88320,VOSGES,LORRAINE
16230,CHARENTE,POITOU-CHARENTES
83660,VAR,PROVENCE-ALPES-COTE D'AZUR
78200,YVELINES,ILE-DE-FRANCE
61210,ORNE,BASSE-NORMANDIE
68440,HAUT-RHIN,ALSACE
33660,GIRONDE,AQUITAINE
21170,COTE-D'OR,BOURGOGNE
71190,SAONE-ET-LOIRE,BOURGOGNE
76460,SEINE-MARITIME,HAUTE-NORMANDIE
18300,CHER,CENTRE
16200,CHARENTE,POITOU-CHARENTES
73410,SAVOIE,RHONE-ALPES
16200,CHARENTE,POITOU-CHARENTES
71170,SAONE-ET-LOIRE,BOURGOGNE
28700,EURE-ET-LOIR,CENTRE
37160,INDRE-ET-LOIRE,CENTRE
76890,SEINE-MARITIME,HAUTE-NORMANDIE
27300,EURE,HAUTE-NORMANDIE
83560,VAR,PROVENCE-ALPES-COTE D'AZUR
25360,DOUBS,FRANCHE-COMTE
10600,AUBE,CHAMPAGNE-ARDENNE
35430,ILLE-ET-VILAINE,BRETAGNE
38660,ISERE,RHONE-ALPES
74580,HAUTE-SAVOIE,RHONE-ALPES
2760,AISNE,PICARDIE
87400,HAUTE-VIENNE,LIMOUSIN
32120,GERS,MIDI-PYRENEES
61340,ORNE,BASSE-NORMANDIE
92400,HAUTS-DE-SEINE,ILE-DE-FRANCE
70800,HAUTE-SAONE,FRANCHE-COMTE
59210,NORD,NORD-PAS-DE-CALAIS
89330,YONNE,BOURGOGNE
80540,SOMME,PICARDIE
39140,JURA,FRANCHE-COMTE
70140,HAUTE-SAONE,FRANCHE-COMTE
60810,OISE,PICARDIE
70190,HAUTE-SAONE,FRANCHE-COMTE
7430,ARDECHE,RHONE-ALPES
14220,CALVADOS,BASSE-NORMANDIE
95380,VAL-D'OISE,ILE-DE-FRANCE
72340,SARTHE,PAYS DE LA LOIRE
28190,EURE-ET-LOIR,CENTRE
63700,PUY-DE-DOME,AUVERGNE
77570,SEINE-ET-MARNE,ILE-DE-FRANCE
70100,HAUTE-SAONE,FRANCHE-COMTE
20225,HAUTE-CORSE,CORSE
59410,NORD,NORD-PAS-DE-CALAIS
47340,LOT-ET-GARONNE,AQUITAINE
21510,COTE-D'OR,BOURGOGNE
32120,GERS,MIDI-PYRENEES
39150,JURA,FRANCHE-COMTE
31420,HAUTE-GARONNE,MIDI-PYRENEES
11240,AUDE,LANGUEDOC-ROUSSILLON
54120,MEURTHE-ET-MOSELLE,LORRAINE
21340,COTE-D'OR,BOURGOGNE
45130,LOIRET,CENTRE
49520,MAINE-ET-LOIRE,PAYS DE LA LOIRE
19170,CORREZE,LIMOUSIN
64460,PYRENEES-ATLANTIQUES,AQUITAINE
38640,ISERE,RHONE-ALPES
70000,HAUTE-SAONE,FRANCHE-COMTE
7300,ARDECHE,RHONE-ALPES
89200,YONNE,BOURGOGNE
38210,ISERE,RHONE-ALPES
11250,AUDE,LANGUEDOC-ROUSSILLON
80430,SOMME,PICARDIE
79140,DEUX-SEVRES,POITOU-CHARENTES
49220,MAINE-ET-LOIRE,PAYS DE LA LOIRE
32120,GERS,MIDI-PYRENEES
55000,MEUSE,LORRAINE
22740,COTES-D'ARMOR,BRETAGNE
76760,SEINE-MARITIME,HAUTE-NORMANDIE
8300,ARDENNES,CHAMPAGNE-ARDENNE
42410,LOIRE,RHONE-ALPES
2300,AISNE,PICARDIE
42430,LOIRE,RHONE-ALPES
84390,VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR
62670,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
52500,HAUTE-MARNE,CHAMPAGNE-ARDENNE
37250,INDRE-ET-LOIRE,CENTRE
45270,LOIRET,CENTRE
57380,MOSELLE,LORRAINE
76480,SEINE-MARITIME,HAUTE-NORMANDIE
59950,NORD,NORD-PAS-DE-CALAIS
80150,SOMME,PICARDIE
54450,MEURTHE-ET-MOSELLE,LORRAINE
52360,HAUTE-MARNE,CHAMPAGNE-ARDENNE
19560,CORREZE,LIMOUSIN
57070,MOSELLE,LORRAINE
74890,HAUTE-SAVOIE,RHONE-ALPES
55100,MEUSE,LORRAINE
44690,LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
1450,AIN,RHONE-ALPES
34610,HERAULT,LANGUEDOC-ROUSSILLON
26210,DROME,RHONE-ALPES
26560,DROME,RHONE-ALPES
68140,HAUT-RHIN,ALSACE
27220,EURE,HAUTE-NORMANDIE
38450,ISERE,RHONE-ALPES
86470,VIENNE,POITOU-CHARENTES
57590,MOSELLE,LORRAINE
71100,SAONE-ET-LOIRE,BOURGOGNE
46090,LOT,MIDI-PYRENEES
86100,VIENNE,POITOU-CHARENTES
68780,HAUT-RHIN,ALSACE
17360,CHARENTE-MARITIME,POITOU-CHARENTES
25210,DOUBS,FRANCHE-COMTE
73590,SAVOIE,RHONE-ALPES
50730,MANCHE,BASSE-NORMANDIE
59157,NORD,NORD-PAS-DE-CALAIS
53160,MAYENNE,PAYS DE LA LOIRE
38780,ISERE,RHONE-ALPES
11320,AUDE,LANGUEDOC-ROUSSILLON
86160,VIENNE,POITOU-CHARENTES
50260,MANCHE,BASSE-NORMANDIE
64490,PYRENEES-ATLANTIQUES,AQUITAINE
79350,DEUX-SEVRES,POITOU-CHARENTES
88190,VOSGES,LORRAINE
61260,ORNE,BASSE-NORMANDIE
34800,HERAULT,LANGUEDOC-ROUSSILLON
40465,LANDES,AQUITAINE
40240,LANDES,AQUITAINE
34120,HERAULT,LANGUEDOC-ROUSSILLON
80360,SOMME,PICARDIE
7150,ARDECHE,RHONE-ALPES
71270,SAONE-ET-LOIRE,BOURGOGNE
39250,JURA,FRANCHE-COMTE
59282,NORD,NORD-PAS-DE-CALAIS
77100,SEINE-ET-MARNE,ILE-DE-FRANCE
60620,OISE,PICARDIE
10140,AUBE,CHAMPAGNE-ARDENNE
37380,INDRE-ET-LOIRE,CENTRE
61210,ORNE,BASSE-NORMANDIE
57260,MOSELLE,LORRAINE
14710,CALVADOS,BASSE-NORMANDIE
25330,DOUBS,FRANCHE-COMTE
89520,YONNE,BOURGOGNE
11480,AUDE,LANGUEDOC-ROUSSILLON
25680,DOUBS,FRANCHE-COMTE
62810,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
79240,DEUX-SEVRES,POITOU-CHARENTES
61250,ORNE,BASSE-NORMANDIE
17470,CHARENTE-MARITIME,POITOU-CHARENTES
65100,HAUTES-PYRENEES,MIDI-PYRENEES
6260,ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
24320,DORDOGNE,AQUITAINE
1630,AIN,RHONE-ALPES
59288,NORD,NORD-PAS-DE-CALAIS
77470,SEINE-ET-MARNE,ILE-DE-FRANCE
57700,MOSELLE,LORRAINE
68040,HAUT-RHIN,ALSACE
77170,SEINE-ET-MARNE,ILE-DE-FRANCE
80580,SOMME,PICARDIE
47360,LOT-ET-GARONNE,AQUITAINE
71530,SAONE-ET-LOIRE,BOURGOGNE
70100,HAUTE-SAONE,FRANCHE-COMTE
48300,LOZERE,LANGUEDOC-ROUSSILLON
88170,VOSGES,LORRAINE
14240,CALVADOS,BASSE-NORMANDIE
30530,GARD,LANGUEDOC-ROUSSILLON
64150,PYRENEES-ATLANTIQUES,AQUITAINE
43150,HAUTE-LOIRE,AUVERGNE
16450,CHARENTE,POITOU-CHARENTES
16300,CHARENTE,POITOU-CHARENTES
60220,OISE,PICARDIE
10400,AUBE,CHAMPAGNE-ARDENNE
89140,YONNE,BOURGOGNE
55500,MEUSE,LORRAINE
95650,VAL-D'OISE,ILE-DE-FRANCE
22570,COTES-D'ARMOR,BRETAGNE
84360,VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR
73460,SAVOIE,RHONE-ALPES
65400,HAUTES-PYRENEES,MIDI-PYRENEES
89310,YONNE,BOURGOGNE
95610,VAL-D'OISE,ILE-DE-FRANCE
24220,DORDOGNE,AQUITAINE
53700,MAYENNE,PAYS DE LA LOIRE
18220,CHER,CENTRE
67580,BAS-RHIN,ALSACE
72320,SARTHE,PAYS DE LA LOIRE
77470,SEINE-ET-MARNE,ILE-DE-FRANCE
64190,PYRENEES-ATLANTIQUES,AQUITAINE
49700,MAINE-ET-LOIRE,PAYS DE LA LOIRE
63600,PUY-DE-DOME,AUVERGNE
88320,VOSGES,LORRAINE
70360,HAUTE-SAONE,FRANCHE-COMTE
68130,HAUT-RHIN,ALSACE
27930,EURE,HAUTE-NORMANDIE
42470,LOIRE,RHONE-ALPES
71330,SAONE-ET-LOIRE,BOURGOGNE
24250,DORDOGNE,AQUITAINE
50480,MANCHE,BASSE-NORMANDIE
55130,MEUSE,LORRAINE
85420,VENDEE,PAYS DE LA LOIRE
19170,CORREZE,LIMOUSIN
8160,ARDENNES,CHAMPAGNE-ARDENNE
57860,MOSELLE,LORRAINE
25210,DOUBS,FRANCHE-COMTE
2250,AISNE,PICARDIE
71340,SAONE-ET-LOIRE,BOURGOGNE
8130,ARDENNES,CHAMPAGNE-ARDENNE
54200,MEURTHE-ET-MOSELLE,LORRAINE
22100,COTES-D'ARMOR,BRETAGNE
51120,MARNE,CHAMPAGNE-ARDENNE
12420,AVEYRON,MIDI-PYRENEES
57810,MOSELLE,LORRAINE
18200,CHER,CENTRE
25260,DOUBS,FRANCHE-COMTE
20270,HAUTE-CORSE,CORSE
91750,ESSONNE,ILE-DE-FRANCE
31420,HAUTE-GARONNE,MIDI-PYRENEES
68440,HAUT-RHIN,ALSACE
34210,HERAULT,LANGUEDOC-ROUSSILLON
42260,LOIRE,RHONE-ALPES
14260,CALVADOS,BASSE-NORMANDIE
53440,MAYENNE,PAYS DE LA LOIRE
66720,PYRENEES-ORIENTALES,LANGUEDOC-ROUSSILLON
57260,MOSELLE,LORRAINE
48400,LOZERE,LANGUEDOC-ROUSSILLON
32170,GERS,MIDI-PYRENEES
56580,MORBIHAN,BRETAGNE
37330,INDRE-ET-LOIRE,CENTRE
27220,EURE,HAUTE-NORMANDIE
77720,SEINE-ET-MARNE,ILE-DE-FRANCE
56380,MORBIHAN,BRETAGNE
63580,PUY-DE-DOME,AUVERGNE
14190,CALVADOS,BASSE-NORMANDIE
14140,CALVADOS,BASSE-NORMANDIE
52110,HAUTE-MARNE,CHAMPAGNE-ARDENNE
55100,MEUSE,LORRAINE
54330,MEURTHE-ET-MOSELLE,LORRAINE
33230,GIRONDE,AQUITAINE
80500,SOMME,PICARDIE
31230,HAUTE-GARONNE,MIDI-PYRENEES
39110,JURA,FRANCHE-COMTE
89500,YONNE,BOURGOGNE
38580,ISERE,RHONE-ALPES
59123,NORD,NORD-PAS-DE-CALAIS
50300,MANCHE,BASSE-NORMANDIE
86480,VIENNE,POITOU-CHARENTES
17330,CHARENTE-MARITIME,POITOU-CHARENTES
60420,OISE,PICARDIE
44440,LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
27300,EURE,HAUTE-NORMANDIE
62410,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
14780,CALVADOS,BASSE-NORMANDIE
80150,SOMME,PICARDIE
8160,ARDENNES,CHAMPAGNE-ARDENNE
24360,DORDOGNE,AQUITAINE
82160,TARN-ET-GARONNE,MIDI-PYRENEES
79190,DEUX-SEVRES,POITOU-CHARENTES
61110,ORNE,BASSE-NORMANDIE
24600,DORDOGNE,AQUITAINE
49160,MAINE-ET-LOIRE,PAYS DE LA LOIRE
76290,SEINE-MARITIME,HAUTE-NORMANDIE
39700,JURA,FRANCHE-COMTE
62134,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
20290,HAUTE-CORSE,CORSE
29250,FINISTERE,BRETAGNE
2340,AISNE,PICARDIE
88220,VOSGES,LORRAINE
70300,HAUTE-SAONE,FRANCHE-COMTE
77160,SEINE-ET-MARNE,ILE-DE-FRANCE
40240,LANDES,AQUITAINE
21150,COTE-D'OR,BOURGOGNE
32200,GERS,MIDI-PYRENEES
6320,ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR
18160,CHER,CENTRE
89116,YONNE,BOURGOGNE
2370,AISNE,PICARDIE
78270,YVELINES,ILE-DE-FRANCE
54760,MEURTHE-ET-MOSELLE,LORRAINE
69380,RHONE,RHONE-ALPES
21360,COTE-D'OR,BOURGOGNE
71110,SAONE-ET-LOIRE,BOURGOGNE
17137,CHARENTE-MARITIME,POITOU-CHARENTES
17510,CHARENTE-MARITIME,POITOU-CHARENTES
38970,ISERE,RHONE-ALPES
80430,SOMME,PICARDIE
12400,AVEYRON,MIDI-PYRENEES
52300,HAUTE-MARNE,CHAMPAGNE-ARDENNE
21540,COTE-D'OR,BOURGOGNE
31380,HAUTE-GARONNE,MIDI-PYRENEES
73800,SAVOIE,RHONE-ALPES
44450,LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
51110,MARNE,CHAMPAGNE-ARDENNE
76111,SEINE-MARITIME,HAUTE-NORMANDIE
31160,HAUTE-GARONNE,MIDI-PYRENEES
26600,DROME,RHONE-ALPES
51340,MARNE,CHAMPAGNE-ARDENNE
10190,AUBE,CHAMPAGNE-ARDENNE
42140,LOIRE,RHONE-ALPES
38440,ISERE,RHONE-ALPES
71370,SAONE-ET-LOIRE,BOURGOGNE
53200,MAYENNE,PAYS DE LA LOIRE
65230,HAUTES-PYRENEES,MIDI-PYRENEES
80000,SOMME,PICARDIE
68210,HAUT-RHIN,ALSACE
27190,EURE,HAUTE-NORMANDIE
65370,HAUTES-PYRENEES,MIDI-PYRENEES
44360,LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
61120,ORNE,BASSE-NORMANDIE
82500,TARN-ET-GARONNE,MIDI-PYRENEES
54370,MEURTHE-ET-MOSELLE,LORRAINE
8230,ARDENNES,CHAMPAGNE-ARDENNE
71440,SAONE-ET-LOIRE,BOURGOGNE
59300,NORD,NORD-PAS-DE-CALAIS
86120,VIENNE,POITOU-CHARENTES
17170,CHARENTE-MARITIME,POITOU-CHARENTES
39230,JURA,FRANCHE-COMTE
3330,ALLIER,AUVERGNE
85580,VENDEE,PAYS DE LA LOIRE
29260,FINISTERE,BRETAGNE
28700,EURE-ET-LOIR,CENTRE
35410,ILLE-ET-VILAINE,BRETAGNE
37270,INDRE-ET-LOIRE,CENTRE
47160,LOT-ET-GARONNE,AQUITAINE
67140,BAS-RHIN,ALSACE
87460,HAUTE-VIENNE,LIMOUSIN
86210,VIENNE,POITOU-CHARENTES
69270,RHONE,RHONE-ALPES
15300,CANTAL,AUVERGNE
32230,GERS,MIDI-PYRENEES
79350,DEUX-SEVRES,POITOU-CHARENTES
22740,COTES-D'ARMOR,BRETAGNE
19220,CORREZE,LIMOUSIN
25120,DOUBS,FRANCHE-COMTE
61000,ORNE,BASSE-NORMANDIE
9350,ARIEGE,MIDI-PYRENEES
62450,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
32110,GERS,MIDI-PYRENEES
77940,SEINE-ET-MARNE,ILE-DE-FRANCE
42520,LOIRE,RHONE-ALPES
33380,GIRONDE,AQUITAINE
10150,AUBE,CHAMPAGNE-ARDENNE
82190,TARN-ET-GARONNE,MIDI-PYRENEES
27910,EURE,HAUTE-NORMANDIE
73190,SAVOIE,RHONE-ALPES
38120,ISERE,RHONE-ALPES
21150,COTE-D'OR,BOURGOGNE
36250,INDRE,CENTRE
60123,OISE,PICARDIE
97126,GUADELOUPE,GUADELOUPE
14340,CALVADOS,BASSE-NORMANDIE
68610,HAUT-RHIN,ALSACE
54000,MEURTHE-ET-MOSELLE,LORRAINE
3410,ALLIER,AUVERGNE
49220,MAINE-ET-LOIRE,PAYS DE LA LOIRE
2270,AISNE,PICARDIE
50600,MANCHE,BASSE-NORMANDIE
16290,CHARENTE,POITOU-CHARENTES
57445,MOSELLE,LORRAINE
59131,NORD,NORD-PAS-DE-CALAIS
63890,PUY-DE-DOME,AUVERGNE
37390,INDRE-ET-LOIRE,CENTRE
65140,HAUTES-PYRENEES,MIDI-PYRENEES
23250,CREUSE,LIMOUSIN
3340,ALLIER,AUVERGNE
50720,MANCHE,BASSE-NORMANDIE
33540,GIRONDE,AQUITAINE
16150,CHARENTE,POITOU-CHARENTES
53220,MAYENNE,PAYS DE LA LOIRE
89160,YONNE,BOURGOGNE
86120,VIENNE,POITOU-CHARENTES
63700,PUY-DE-DOME,AUVERGNE
25440,DOUBS,FRANCHE-COMTE
62217,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
14620,CALVADOS,BASSE-NORMANDIE
3240,ALLIER,AUVERGNE
46270,LOT,MIDI-PYRENEES
22700,COTES-D'ARMOR,BRETAGNE
25650,DOUBS,FRANCHE-COMTE
73470,SAVOIE,RHONE-ALPES
81290,TARN,MIDI-PYRENEES
55500,MEUSE,LORRAINE
69280,RHONE,RHONE-ALPES
70600,HAUTE-SAONE,FRANCHE-COMTE
91580,ESSONNE,ILE-DE-FRANCE
47360,LOT-ET-GARONNE,AQUITAINE
30620,GARD,LANGUEDOC-ROUSSILLON
23360,CREUSE,LIMOUSIN
17270,CHARENTE-MARITIME,POITOU-CHARENTES
66300,PYRENEES-ORIENTALES,LANGUEDOC-ROUSSILLON
59380,NORD,NORD-PAS-DE-CALAIS
49125,MAINE-ET-LOIRE,PAYS DE LA LOIRE
26300,DROME,RHONE-ALPES
28190,EURE-ET-LOIR,CENTRE
49520,MAINE-ET-LOIRE,PAYS DE LA LOIRE
17340,CHARENTE-MARITIME,POITOU-CHARENTES
76750,SEINE-MARITIME,HAUTE-NORMANDIE
10160,AUBE,CHAMPAGNE-ARDENNE
14410,CALVADOS,BASSE-NORMANDIE
53700,MAYENNE,PAYS DE LA LOIRE
84340,VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR
19390,CORREZE,LIMOUSIN
65380,HAUTES-PYRENEES,MIDI-PYRENEES
73200,SAVOIE,RHONE-ALPES
66290,PYRENEES-ORIENTALES,LANGUEDOC-ROUSSILLON
3190,ALLIER,AUVERGNE
52230,HAUTE-MARNE,CHAMPAGNE-ARDENNE
91660,ESSONNE,ILE-DE-FRANCE
97216,MARTINIQUE,MARTINIQUE
14220,CALVADOS,BASSE-NORMANDIE
2260,AISNE,PICARDIE
72400,SARTHE,PAYS DE LA LOIRE
32150,GERS,MIDI-PYRENEES
68250,HAUT-RHIN,ALSACE
64450,PYRENEES-ATLANTIQUES,AQUITAINE
19800,CORREZE,LIMOUSIN
22200,COTES-D'ARMOR,BRETAGNE
62350,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
5400,HAUTES-ALPES,PROVENCE-ALPES-COTE D'AZUR
14480,CALVADOS,BASSE-NORMANDIE
34725,HERAULT,LANGUEDOC-ROUSSILLON
60650,OISE,PICARDIE
57340,MOSELLE,LORRAINE
53230,MAYENNE,PAYS DE LA LOIRE
54290,MEURTHE-ET-MOSELLE,LORRAINE
77450,SEINE-ET-MARNE,ILE-DE-FRANCE
63570,PUY-DE-DOME,AUVERGNE
46400,LOT,MIDI-PYRENEES
29410,FINISTERE,BRETAGNE
88600,VOSGES,LORRAINE
62134,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
23500,CREUSE,LIMOUSIN
58190,NIEVRE,BOURGOGNE
60430,OISE,PICARDIE
5140,HAUTES-ALPES,PROVENCE-ALPES-COTE D'AZUR
28220,EURE-ET-LOIR,CENTRE
52100,MARNE,CHAMPAGNE-ARDENNE
20230,HAUTE-CORSE,CORSE
36200,INDRE,CENTRE
52140,HAUTE-MARNE,CHAMPAGNE-ARDENNE
40190,LANDES,AQUITAINE
67260,BAS-RHIN,ALSACE
54830,MEURTHE-ET-MOSELLE,LORRAINE
79370,DEUX-SEVRES,POITOU-CHARENTES
38490,ISERE,RHONE-ALPES
71960,SAONE-ET-LOIRE,BOURGOGNE
5220,HAUTES-ALPES,PROVENCE-ALPES-COTE D'AZUR
45370,LOIRET,CENTRE
87330,HAUTE-VIENNE,LIMOUSIN
69690,RHONE,RHONE-ALPES
47270,LOT-ET-GARONNE,AQUITAINE
62129,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
10240,AUBE,CHAMPAGNE-ARDENNE
21450,COTE-D'OR,BOURGOGNE
17620,CHARENTE-MARITIME,POITOU-CHARENTES
2110,AISNE,PICARDIE
20237,HAUTE-CORSE,CORSE
26170,DROME,RHONE-ALPES
24310,DORDOGNE,AQUITAINE
42750,LOIRE,RHONE-ALPES
77480,SEINE-ET-MARNE,ILE-DE-FRANCE
47700,LOT-ET-GARONNE,AQUITAINE
63700,PUY-DE-DOME,AUVERGNE
65140,HAUTES-PYRENEES,MIDI-PYRENEES
28480,EURE-ET-LOIR,CENTRE
77910,SEINE-ET-MARNE,ILE-DE-FRANCE
36230,INDRE,CENTRE
70800,HAUTE-SAONE,FRANCHE-COMTE
1300,AIN,RHONE-ALPES
4110,ALPES-DE-HAUTE-PROVENCE,PROVENCE-ALPES-COTE D'AZUR
71120,SAONE-ET-LOIRE,BOURGOGNE
25340,DOUBS,FRANCHE-COMTE
46360,LOT,MIDI-PYRENEES
10500,AUBE,CHAMPAGNE-ARDENNE
3800,ALLIER,AUVERGNE
4140,ALPES-DE-HAUTE-PROVENCE,PROVENCE-ALPES-COTE D'AZUR
29150,FINISTERE,BRETAGNE
16310,CHARENTE,POITOU-CHARENTES
46150,LOT,MIDI-PYRENEES
60400,OISE,PICARDIE
80360,SOMME,PICARDIE
58170,NIEVRE,BOURGOGNE
54112,MEURTHE-ET-MOSELLE,LORRAINE
7340,ARDECHE,RHONE-ALPES
77630,SEINE-ET-MARNE,ILE-DE-FRANCE
71240,SAONE-ET-LOIRE,BOURGOGNE
15290,CANTAL,AUVERGNE
20259,HAUTE-CORSE,CORSE
76340,SEINE-MARITIME,HAUTE-NORMANDIE
78670,YVELINES,ILE-DE-FRANCE
68990,HAUT-RHIN,ALSACE
60320,OISE,PICARDIE
71260,SAONE-ET-LOIRE,BOURGOGNE
55220,MEUSE,LORRAINE
30220,GARD,LANGUEDOC-ROUSSILLON
64330,PYRENEES-ATLANTIQUES,AQUITAINE
47600,LOT-ET-GARONNE,AQUITAINE
48190,LOZERE,LANGUEDOC-ROUSSILLON
8400,ARDENNES,CHAMPAGNE-ARDENNE
72600,SARTHE,PAYS DE LA LOIRE
80500,SOMME,PICARDIE
80115,SOMME,PICARDIE
26290,DROME,RHONE-ALPES
22100,COTES-D'ARMOR,BRETAGNE
32460,GERS,MIDI-PYRENEES
80140,SOMME,PICARDIE
38270,ISERE,RHONE-ALPES
50000,MANCHE,BASSE-NORMANDIE
71400,SAONE-ET-LOIRE,BOURGOGNE
30150,GARD,LANGUEDOC-ROUSSILLON
9500,ARIEGE,MIDI-PYRENEES
2400,AISNE,PICARDIE
17770,CHARENTE-MARITIME,POITOU-CHARENTES
65400,HAUTES-PYRENEES,MIDI-PYRENEES
28130,EURE-ET-LOIR,CENTRE
54470,MEURTHE-ET-MOSELLE,LORRAINE
59550,NORD,NORD-PAS-DE-CALAIS
30300,GARD,LANGUEDOC-ROUSSILLON
27100,EURE,HAUTE-NORMANDIE
55300,MEUSE,LORRAINE
31800,HAUTE-GARONNE,MIDI-PYRENEES
53190,MAYENNE,PAYS DE LA LOIRE
44440,LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
85120,VENDEE,PAYS DE LA LOIRE
66220,PYRENEES-ORIENTALES,LANGUEDOC-ROUSSILLON
42120,LOIRE,RHONE-ALPES
1350,AIN,RHONE-ALPES
10500,AUBE,CHAMPAGNE-ARDENNE
57600,MOSELLE,LORRAINE
84220,VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR
52700,HAUTE-MARNE,CHAMPAGNE-ARDENNE
66210,PYRENEES-ORIENTALES,LANGUEDOC-ROUSSILLON
15270,CANTAL,AUVERGNE
80400,SOMME,PICARDIE
24420,DORDOGNE,AQUITAINE
47800,LOT-ET-GARONNE,AQUITAINE
52400,HAUTE-MARNE,CHAMPAGNE-ARDENNE
8200,ARDENNES,CHAMPAGNE-ARDENNE
79370,DEUX-SEVRES,POITOU-CHARENTES
49450,MAINE-ET-LOIRE,PAYS DE LA LOIRE
19500,CORREZE,LIMOUSIN
67390,BAS-RHIN,ALSACE
36190,INDRE,CENTRE
2220,AISNE,PICARDIE
39160,JURA,FRANCHE-COMTE
76370,SEINE-MARITIME,HAUTE-NORMANDIE
32300,GERS,MIDI-PYRENEES
22150,COTES-D'ARMOR,BRETAGNE
64460,PYRENEES-ATLANTIQUES,AQUITAINE
39230,JURA,FRANCHE-COMTE
86330,VIENNE,POITOU-CHARENTES
42111,LOIRE,RHONE-ALPES
45390,LOIRET,CENTRE
51130,MARNE,CHAMPAGNE-ARDENNE
39140,JURA,FRANCHE-COMTE
72110,SARTHE,PAYS DE LA LOIRE
39700,JURA,FRANCHE-COMTE
48100,LOZERE,LANGUEDOC-ROUSSILLON
39570,JURA,FRANCHE-COMTE
88130,VOSGES,LORRAINE
45390,LOIRET,CENTRE
17137,CHARENTE-MARITIME,POITOU-CHARENTES
14210,CALVADOS,BASSE-NORMANDIE
78770,YVELINES,ILE-DE-FRANCE
76510,SEINE-MARITIME,HAUTE-NORMANDIE
97620,MAYOTTE,MAYOTTE
55000,MEUSE,LORRAINE
84220,VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR
62310,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
89240,YONNE,BOURGOGNE
72600,SARTHE,PAYS DE LA LOIRE
3600,ALLIER,AUVERGNE
9500,ARIEGE,MIDI-PYRENEES
71460,SAONE-ET-LOIRE,BOURGOGNE
39600,JURA,FRANCHE-COMTE
59360,NORD,NORD-PAS-DE-CALAIS
36210,INDRE,CENTRE
50150,MANCHE,BASSE-NORMANDIE
37240,INDRE-ET-LOIRE,CENTRE
44240,LOIRE-ATLANTIQUE,PAYS DE LA LOIRE
89560,YONNE,BOURGOGNE
9400,ARIEGE,MIDI-PYRENEES
51300,MARNE,CHAMPAGNE-ARDENNE
60190,OISE,PICARDIE
25520,DOUBS,FRANCHE-COMTE
40300,LANDES,AQUITAINE
68720,HAUT-RHIN,ALSACE
16490,CHARENTE,POITOU-CHARENTES
23170,CREUSE,LIMOUSIN
28350,EURE-ET-LOIR,CENTRE
24350,DORDOGNE,AQUITAINE
39240,JURA,FRANCHE-COMTE
54740,MEURTHE-ET-MOSELLE,LORRAINE
24390,DORDOGNE,AQUITAINE
59227,NORD,NORD-PAS-DE-CALAIS
34610,HERAULT,LANGUEDOC-ROUSSILLON
33420,GIRONDE,AQUITAINE
33720,GIRONDE,AQUITAINE
11120,AUDE,LANGUEDOC-ROUSSILLON
22140,COTES-D'ARMOR,BRETAGNE
56140,MORBIHAN,BRETAGNE
39130,JURA,FRANCHE-COMTE
45250,LOIRET,CENTRE
91150,ESSONNE,ILE-DE-FRANCE
24200,DORDOGNE,AQUITAINE
17600,CHARENTE-MARITIME,POITOU-CHARENTES
2360,AISNE,PICARDIE
54470,MEURTHE-ET-MOSELLE,LORRAINE
39270,JURA,FRANCHE-COMTE
57590,MOSELLE,LORRAINE
50220,MANCHE,BASSE-NORMANDIE
60510,OISE,PICARDIE
88630,VOSGES,LORRAINE
1410,AIN,RHONE-ALPES
64800,PYRENEES-ATLANTIQUES,AQUITAINE
60790,OISE,PICARDIE
74500,HAUTE-SAVOIE,RHONE-ALPES
61340,ORNE,BASSE-NORMANDIE
73870,SAVOIE,RHONE-ALPES
45700,LOIRET,CENTRE
76880,SEINE-MARITIME,HAUTE-NORMANDIE
60690,OISE,PICARDIE
8190,ARDENNES,CHAMPAGNE-ARDENNE
36120,INDRE,CENTRE
50570,MANCHE,BASSE-NORMANDIE
62890,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS
58260,NIEVRE,BOURGOGNE
